,Дата,ФО,Регион,Регион название,Регион население,Заражений,Выздоровлений,Смертей,Смертей за день,Заражений за день,Выздоровлений за день,Заражений на 100К населения,"Летальность, %",Регион геоточка
852,22.03.2020,Приволжский федеральный округ,Самарская обл.,Самарская область,3193514,9,0,0,0,0,0,0.28182121637794605,0.0,1
853,22.03.2020,Приволжский федеральный округ,Саратовская обл.,Саратовская область,2462950,1,0,0,0,0,0,0.04060171745264825,0.0,1
854,22.03.2020,Приволжский федеральный округ,Татарстан,Республика Татарстан,3894284,6,0,0,0,0,0,0.15407196804341952,0.0,1
855,22.03.2020,Приволжский федеральный округ,Удмуртия,Удмуртская Республика,1513044,2,0,0,0,2,0,0.13218386246533478,0.0,1
856,22.03.2020,Приволжский федеральный округ,Ульяновская обл.,Ульяновская область,1246618,1,0,0,0,0,0,0.08021703521046543,0.0,1
857,22.03.2020,Приволжский федеральный округ,Чувашия,Чувашская Республика,1231117,1,0,0,0,0,0,0.08122704828216977,0.0,1
858,22.03.2020,Северо-Западный федеральный округ,Архангельская обл.,Архангельская область,1111031,2,0,0,0,1,0,0.18001297893578128,0.0,1
859,22.03.2020,Северо-Западный федеральный округ,Вологодская обл.,Вологодская область,1176689,0,0,0,0,0,0,0.0,,1
860,22.03.2020,Северо-Западный федеральный округ,Калининградская обл.,Калининградская область,994599,7,0,0,0,0,0,0.7038012304456369,0.0,1
861,22.03.2020,Северо-Западный федеральный округ,Карелия,Республика Карелия,622484,0,0,0,0,0,0,0.0,,1
862,22.03.2020,Северо-Западный федеральный округ,Коми,Республика Коми,840873,1,0,0,0,0,0,0.11892402300941995,0.0,1
863,22.03.2020,Северо-Западный федеральный округ,Ленинградская обл.,Ленинградская область,1813816,1,0,0,0,0,0,0.055132383880173066,0.0,1
864,22.03.2020,Северо-Западный федеральный округ,Мурманская обл.,Мурманская область,753557,1,0,0,0,0,0,0.1327039626730294,0.0,1
865,22.03.2020,Северо-Западный федеральный округ,Ненецкий АО,Ненецкий автономный округ,43997,0,0,0,0,0,0,0.0,,1
866,22.03.2020,Северо-Западный федеральный округ,Новгородская обл.,Новгородская область,606476,1,0,0,0,1,0,0.16488698645948066,0.0,1
867,22.03.2020,Северо-Западный федеральный округ,Псковская обл.,Псковская область,636546,0,0,0,0,0,0,0.0,,1
868,22.03.2020,Северо-Западный федеральный округ,Санкт-Петербург,Санкт-Петербург,5351935,16,2,0,0,0,0,0.2989572930164511,0.0,1
869,22.03.2020,Северо-Кавказский федеральный округ,Дагестан,Республика Дагестан,3063885,0,0,0,0,0,0,0.0,,1
870,22.03.2020,Северо-Кавказский федеральный округ,Ингушетия,Республика Ингушетия,488043,0,0,0,0,0,0,0.0,,1
871,22.03.2020,Северо-Кавказский федеральный округ,Кабардино-Балкария,Кабардино-Балкарская Республика,865828,2,0,0,0,0,0,0.2309927606868801,0.0,1
872,22.03.2020,Северо-Кавказский федеральный округ,Карачаево-Черкессия,Карачаево-Черкесская Республика,466305,0,0,0,0,0,0,0.0,,1
873,22.03.2020,Северо-Кавказский федеральный округ,Северная Осетия,Республика Северная Осетия — Алания,701765,0,0,0,0,0,0,0.0,,1
874,22.03.2020,Северо-Кавказский федеральный округ,Ставропольский край,Ставропольский край,2800674,1,0,0,0,0,0,0.035705690844418166,0.0,1
875,22.03.2020,Северо-Кавказский федеральный округ,Чечня,Чеченская Республика,1436981,0,0,0,0,0,0,0.0,,1
876,22.03.2020,Сибирский федеральный округ,Алтай,Республика Алтай,218063,0,0,0,0,0,0,0.0,,1
877,22.03.2020,Сибирский федеральный округ,Алтайский край,Алтайский край,2350080,0,0,0,0,0,0,0.0,,1
878,22.03.2020,Сибирский федеральный округ,Иркутская обл.,Иркутская область,2404195,0,0,0,0,0,0,0.0,,1
879,22.03.2020,Сибирский федеральный округ,Кемеровская обл.,Кемеровская область (Кузбасс),2694877,2,0,0,0,0,0,0.07421488995601655,0.0,1
880,22.03.2020,Сибирский федеральный округ,Красноярский край,Красноярский край,2876497,5,0,0,0,0,0,0.17382253484011978,0.0,1
881,22.03.2020,Сибирский федеральный округ,Новосибирская обл.,Новосибирская область,2788849,4,0,0,0,0,0,0.14342834624606782,0.0,1
882,22.03.2020,Сибирский федеральный округ,Омская обл.,Омская область,1960081,0,0,0,0,0,0,0.0,,1
883,22.03.2020,Сибирский федеральный округ,Томская обл.,Томская область,1078280,1,0,0,0,0,0,0.0927402900916274,0.0,1
884,22.03.2020,Сибирский федеральный округ,Тыва,Республика Тыва,321722,0,0,0,0,0,0,0.0,,1
